timestamp,account,code,line,receiver,ri,raw_message,bracket_content
2025-10-01T10:42:36.514077,005544,999,L0,R0,1,"273B005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_10:42:58,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T10:42:37.470642,005544,999,L0,R0,1,"273B005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_10:42:58,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T10:42:38.430775,005544,999,L0,R0,1,"273B005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_10:42:58,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T10:42:39.390150,005544,999,L0,R0,1,"273B005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_10:42:58,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T12:27:16.481154,005544,999,L0,R0,1,"F8D5005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_12:27:38,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T12:27:17.436065,005544,999,L0,R0,1,"F8D5005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_12:27:38,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T12:27:18.395974,005544,999,L0,R0,1,"F8D5005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_12:27:38,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T12:27:19.357062,005544,999,L0,R0,1,"F8D5005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_12:27:38,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T12:27:30.623921,005544,999,L0,R0,1,"E539005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_12:27:53,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T12:27:31.580379,005544,999,L0,R0,1,"E539005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_12:27:53,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T12:27:32.541121,005544,999,L0,R0,1,"E539005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_12:27:53,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T12:27:33.501179,005544,999,L0,R0,1,"E539005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_12:27:53,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T12:35:32.030257,005544,999,L0,R0,1,"747A005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_12:35:53,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T12:35:32.986657,005544,999,L0,R0,1,"747A005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_12:35:53,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T12:35:33.945757,005544,999,L0,R0,1,"747A005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_12:35:53,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T12:35:34.906771,005544,999,L0,R0,1,"747A005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_12:35:53,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T12:37:16.038407,005544,999,L0,R0,1,"ABE9005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_12:37:39,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T12:37:16.996265,005544,999,L0,R0,1,"ABE9005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_12:37:39,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T12:37:17.955104,005544,999,L0,R0,1,"ABE9005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_12:37:39,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T12:37:18.915701,005544,999,L0,R0,1,"ABE9005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_12:37:39,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T12:59:01.057185,005544,999,L0,R0,1,"94FE005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_12:59:23,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T12:59:02.013654,005544,999,L0,R0,1,"94FE005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_12:59:23,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T12:59:02.974308,005544,999,L0,R0,1,"94FE005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_12:59:23,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T12:59:03.935323,005544,999,L0,R0,1,"94FE005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_12:59:23,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T12:59:18.186727,005544,999,L0,R0,1,"910A005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_12:59:42,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T12:59:19.143501,005544,999,L0,R0,1,"910A005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_12:59:42,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T12:59:20.104117,005544,999,L0,R0,1,"910A005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_12:59:42,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T12:59:21.063686,005544,999,L0,R0,1,"910A005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_12:59:42,10-01-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-10-01T12:59:47.305634,005544,999,L0,R0,1,"9F8E005E""SIA-DCS""6925L0#005544[#005544|Nri1UX15^C. P.TERRAZZA   CASA            ^]_13:00:11,10-01-2025",#005544|Nri1UX15^C. P.TERRAZZA   CASA            ^
2025-10-01T12:59:48.263391,005544,999,L0,R0,1,"9F8E005E""SIA-DCS""6925L0#005544[#005544|Nri1UX15^C. P.TERRAZZA   CASA            ^]_13:00:11,10-01-2025",#005544|Nri1UX15^C. P.TERRAZZA   CASA            ^
